nama pengguna,produk,review,rating,waktu transaksi
silviynaptr.a,HAPPY JOY SERUM by Camille,Pertama kali nya coba karna keracunan live nya camille😍 semoga cocok biar aku bisa repeat order terus! Aamiin✨✨✨,5,2024-08-11 21:52
s*****8,Little Pop face mist by Camille,"Aroma:wangi
Efek:belum tau hasil
Tekstur:gak lengket

Baru pertama kali coba langsung beli dua, semoga cocok👍🏻",5,2024-08-11 21:52
diahcantik_,Little Pop face mist by Camille,"ikut warr 8.8 pembagian uang 100jt semua paket pasti ada hadiahnya tapi yg aku dapet ga ada apa""😅 blm rizkiku",4,2024-08-11 21:52
zalvanyyasmin,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:52
dellachan8,Bundling Skincare Camille Beauty,,5,2024-08-11 21:52
dellachan8,Little Pop face mist by Camille,,5,2024-08-11 21:52
deviastn_,BEAUTY CHARGE FACIAL CLEANCER,,5,2024-08-11 21:51
alsdaeneng,Bundling Package Facemist isi 3,,5,2024-08-11 21:51
alsdaeneng,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:51
faik_himah08,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,4,2024-08-11 21:51
delisa123,BPOM Camille Product 25gr-65gr (baca deskripsi!!),"uda pernah pake jadi tauuu hasilnyaa, bagusssss bangett maskernya",5,2024-08-11 21:50
arwindapanjaitan,Daily Set Bundling Camille,,5,2024-08-11 21:50
keylaabungaaa,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:50
mauliaanggeraini28,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:50
annaaulia291,MOON NIGHT CREAM by Camille,,5,2024-08-11 21:50
annaaulia291,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:50
arwindapanjaitan,Little Pop face mist by Camille,,5,2024-08-11 21:50
tiarahidayat410,Little Pop face mist by Camille,,5,2024-08-11 21:49
kisnopurbalingga,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:49
nrulfzsb,SAY GLOWRY MOISTURIZER by Camille,,5,2024-08-11 21:47
mmcmwxfh2n,Little Pop face mist by Camille,"Aroma:wangi segar
Efek:hasil memuaskan
Tekstur:sangat bagus segar di pakai",5,2024-08-11 21:47
nabilaa.12,EXCLUSIVE Toasty Lip Cream By Camille,,5,2024-08-11 21:47
macramesurabaya01,Bundling Skincare Basic by Camille,,5,2024-08-11 21:47
sagigit17,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:47
vanessaangelina234,Little Pop face mist by Camille,,5,2024-08-11 21:46
ranimaharani682,Little Pop face mist by Camille,,5,2024-08-11 21:46
arpinadamayanti_10,Little Pop face mist by Camille,,5,2024-08-11 21:45
d*****a,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,4,2024-08-11 21:45
d*****a,Little Pop face mist by Camille,,4,2024-08-11 21:45
bellaindahps,MOON NIGHT CREAM by Camille,,5,2024-08-11 21:44
henrywidjaja07,SUNNY DAY CREAM WITH SUNSCREEN by Camille,,5,2024-08-11 21:44
vivinhafriani07,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:44
vivinhafriani07,MOON NIGHT CREAM by Camille,,5,2024-08-11 21:43
sadiya_rizqia,Daily Set Bundling Camille,,5,2024-08-11 21:43
philocalist2023,Little Pop face mist by Camille,,5,2024-08-11 21:42
gloriawesuranaita13,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,4,2024-08-11 21:42
adi_nugroho15,Little Pop face mist by Camille,,5,2024-08-11 21:42
zahrotulparohi30,Little Pop face mist by Camille,,5,2024-08-11 21:41
lennlenn648,Little Pop face mist by Camille,,5,2024-08-11 21:41
febio.lah,Bundling NEW Camille Beauty Lip Tint,"Pas bgt liptint ku udh mau habis hihi, checkout pas promo jd skaligus yg best ombrenya. Slalu sukak!💕",5,2024-08-11 21:41
lennlenn648,Daily Set Bundling Camille,,5,2024-08-11 21:41
lennlenn648,BEAUTY CHARGE FACIAL CLEANCER,,5,2024-08-11 21:41
mokw12pdp2,BEAUTY CHARGE FACIAL CLEANCER,,4,2024-08-11 21:40
suvrimsdw,BPOM Camille Product 25gr-65gr (baca deskripsi!!),"Paketku uda nyampe, semoga cocok diaku, krn blm aku pake jd blm aku review.. mksh mamiya 😍💖",5,2024-08-11 21:40
d*****l,Bundling Package Facemist isi 3,,5,2024-08-11 21:39
sivayosasakira,Little Pop face mist by Camille,,5,2024-08-11 21:39
mellystefanny,Bodyscrub Camille 250gr by camille,,5,2024-08-11 21:39
mellystefanny,Little Pop face mist by Camille,,5,2024-08-11 21:38
mohammadasadzidan1,Bundling Skincare Camille Beauty,,5,2024-08-11 21:38
fiandi18,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:38
anandasiska780,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:37
c*****8,Bodyscrub Camille 250gr by camille,,5,2024-08-11 21:37
l*****i,Bundling Skincare Camille Beauty,,5,2024-08-11 21:35
oche_2573,Little Pop face mist by Camille,,5,2024-08-11 21:34
dolayrastafara,NEW Camille Beauty Lip Tint,,5,2024-08-11 21:34
vivandaadindaputri,Little Pop face mist by Camille,,5,2024-08-11 21:33
salamahsiti024,BEAUTY CHARGE FACIAL CLEANCER,,5,2024-08-11 21:33
c*****i,MOON NIGHT CREAM by Camille,,5,2024-08-11 21:33
c*****i,Bodyscrub Camille 250gr by camille,,5,2024-08-11 21:33
c*****i,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:33
c*****i,HAPPY JOY SERUM by Camille,,5,2024-08-11 21:32
vniaavniaa417,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:32
debydp31,Bundling Package Facemist isi 3,,5,2024-08-11 21:31
debydp31,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:31
aurelliatrisna_,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:31
olivia_tyarma,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:31
j*****4,Little Pop face mist by Camille,,5,2024-08-11 21:30
ariisafiftrii,Little Pop face mist by Camille,,4,2024-08-11 21:30
vda899n50h,Daily Set Bundling Camille,Semoga cocok,5,2024-08-11 21:30
vda899n50h,Little Pop face mist by Camille,,5,2024-08-11 21:30
r*****i,NEW Camille Beauty Lip Tint,,4,2024-08-11 21:30
c*****a,Little Pop face mist by Camille,,5,2024-08-11 21:30
4hm64k13hg,SUNNY DAY CREAM WITH SUNSCREEN by Camille,,5,2024-08-11 21:29
tiarakaulisa_12,Little Pop face mist by Camille,,5,2024-08-11 21:29
berkahbordir.store,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:29
rimazahri1826,Little Pop face mist by Camille,,5,2024-08-11 21:28
arummy_23,Bundling Skincare Basic by Camille,,5,2024-08-11 21:28
arummy_23,ME WITH YOU ESSENCE TONER by Camille,,5,2024-08-11 21:28
arummy_23,SUNNY DAY CREAM WITH SUNSCREEN by Camille,,5,2024-08-11 21:28
nurulkhottimah12,SUNNY DAY CREAM WITH SUNSCREEN by Camille,"Tekstur:bagus
Efek:efektif
Aroma:wangi

Bagus banget, aku udah lama pake enih😘",5,2024-08-11 21:28
ullaannisa,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:27
ullaannisa,Little Pop face mist by Camille,,5,2024-08-11 21:27
rizkifahrul012,Little Pop face mist by Camille,,5,2024-08-11 21:26
riskanurazizah360,Little Pop face mist by Camille,,5,2024-08-11 21:25
fitrina1988,HAPPY JOY SERUM by Camille,Pertama kali beli Camille mdh2n sesuai ekspektasi. Krn blm d coba,4,2024-08-11 21:25
dinaapriyana02,NEW Camille Beauty Lip Tint,,4,2024-08-11 21:25
dinaapriyana02,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,4,2024-08-11 21:25
dinaapriyana02,Little Pop face mist by Camille,,4,2024-08-11 21:25
kxglpt2wkl,Little Pop face mist by Camille,,5,2024-08-11 21:24
lisaoktavian12,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:24
elsyawpng,Bodyscrub Camille 250gr by camille,,5,2024-08-11 21:23
elsyawpng,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:23
elsyawpng,Little Pop face mist by Camille,,5,2024-08-11 21:23
encepaprilio,Little Pop face mist by Camille,,5,2024-08-11 21:23
yollandaa777,SUNNY DAY CREAM WITH SUNSCREEN by Camille,,5,2024-08-11 21:22
yollandaa777,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:22
ditya09,SUNNY DAY CREAM WITH SUNSCREEN by Camille,,5,2024-08-11 21:22
ditya09,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:22
revanggadestiarafaiqkausar,Bundling NEW Camille Beauty Lip Tint,,5,2024-08-11 21:21
r808srivf7,SUNNY DAY CREAM WITH SUNSCREEN by Camille,,5,2024-08-11 21:21
linaulyea_,HAPPY JOY SERUM by Camille,,5,2024-08-11 21:21
linaulyea_,SUNNY DAY CREAM WITH SUNSCREEN by Camille,,5,2024-08-11 21:21
lukmanfirdaus09,Little Pop face mist by Camille,,5,2024-08-11 21:21
h*****8,BEAUTY CHARGE FACIAL CLEANCER,"Tekstur:ringan saat di pakaai
Aroma:harum
Cocok untuk:semua jenis kulit

Bagus banget dan murah",5,2024-08-11 21:20
safrina_np,MOON NIGHT CREAM by Camille,,5,2024-08-11 21:20
safrina_np,SUNNY DAY CREAM WITH SUNSCREEN by Camille,,5,2024-08-11 21:20
z19cx8ldlj,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:19
finti_stwnty14,Little Pop face mist by Camille,,5,2024-08-11 21:19
r*****_,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:19
maulidyahrazak8,Daily Set Bundling Camille,,5,2024-08-11 21:18
yeyenrenimaryani,Little Pop face mist by Camille,,5,2024-08-11 21:18
a*****1,SUNNY DAY CREAM WITH SUNSCREEN by Camille,mantap pengiriman cepet bgt. terima kasih banyak kakak seller semoga usahanya sukses selalu aamiin aamiin,5,2024-08-11 21:18
sitirohmahnurliyyah,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:17
r*****5,BPOM Camille Product 25gr-65gr (baca deskripsi!!),"Kenyamanan:sangat nyaman
Daya Serap:mudah menyerap nya
Efek:membuat kulit jadi lebih lembab

Sangat suka, packaging aman dan rapih, wangi, kualitas bagus, pengiriman sangat cepat",5,2024-08-11 21:17
e0i4qev473,Little Pop face mist by Camille,,5,2024-08-11 21:16
i*****a,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:16
suri2999,BEAUTY CHARGE FACIAL CLEANCER,,5,2024-08-11 21:16
berlian496,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:15
i*****a,SUNNY DAY CREAM WITH SUNSCREEN by Camille,,5,2024-08-11 21:15
mirarau,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:15
mactha07,Little Pop face mist by Camille,,5,2024-08-11 21:14
singnature.camel,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:14
hasnaaahmydhh,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:14
bungamustika21,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:14
intanwidya_28,NEW Camille Beauty Lip Tint,,5,2024-08-11 21:14
erisamileniam,NEW Camille Beauty Lip Tint,,4,2024-08-11 21:14
erisamileniam,Little Pop face mist by Camille,,4,2024-08-11 21:14
v*****_,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:14
yhz4j7nifu,HAPPY JOY SERUM by Camille,,5,2024-08-11 21:13
sleepy.booi,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:13
billahauliyah,Little Pop face mist by Camille,,5,2024-08-11 21:13
billahauliyah,SUNNY DAY CREAM WITH SUNSCREEN by Camille,,5,2024-08-11 21:13
ipadillah,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:12
ecqq6_zttn,Daily Set Bundling Camille,,5,2024-08-11 21:12
n*****u,Little Pop face mist by Camille,,5,2024-08-11 21:12
ssknia,SAY GLOWRY MOISTURIZER by Camille,,5,2024-08-11 21:12
ssknia,SUNNY DAY CREAM WITH SUNSCREEN by Camille,,5,2024-08-11 21:12
ssknia,Little Pop face mist by Camille,,5,2024-08-11 21:12
avivaresinda,SAY GLOWRY MOISTURIZER by Camille,,5,2024-08-11 21:12
6ccimw8u40,SUNNY DAY CREAM WITH SUNSCREEN by Camille,,4,2024-08-11 21:11
utyputt620,Bodyscrub Camille 250gr by camille,,5,2024-08-11 21:10
intanayuu21,Bundling Skincare Camille Beauty,Alhamdulillah medarat dengan selamat camile nya😍,5,2024-08-11 21:10
sitilarassati,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,4,2024-08-11 21:10
desiariyantindes,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:09
inimelincaz,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:09
inimelincaz,Little Pop face mist by Camille,,5,2024-08-11 21:09
desiariyantindes,Little Pop face mist by Camille,,5,2024-08-11 21:09
riqqahzhafirah05,BEAUTY CHARGE FACIAL CLEANCER,,5,2024-08-11 21:08
riqqahzhafirah05,HAPPY JOY SERUM by Camille,,5,2024-08-11 21:08
a*****9,SUNNY DAY CREAM WITH SUNSCREEN by Camille,,5,2024-08-11 21:08
a*****9,Little Pop face mist by Camille,"Aroma:wangi
Efek:cocok kulit jadi putih tidak berjerawat
Tekstur:lembut

Cocok udah langganan",5,2024-08-11 21:08
156ae4bt9b,MOON NIGHT CREAM by Camille,,5,2024-08-11 21:08
sitizahraghaida02,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 21:08
zahraauliaz542,Bodyscrub Camille 250gr by camille,,4,2024-08-11 21:08
selisilpiani2301,Little Pop face mist by Camille,,5,2024-08-11 21:07
y*****a,Bundling Package Facemist isi 3,terimakasih paket sudah sampai sesuai pesanan Pengiriman cepat packing aman,5,2024-08-11 21:07
y*****a,ME WITH YOU ESSENCE TONER by Camille,terimakasih paket sudah sampai sesuai pesanan Pengiriman cepat packing aman,5,2024-08-11 21:07
i*****8,Little Pop face mist by Camille,,5,2024-08-11 21:07
candramulty_beauty,Little Pop face mist by Camille,,5,2024-08-11 21:06
w*****h,HAPPY JOY SERUM by Camille,Baru pertama kali nyoba semoga cocok biar jadi langganan,5,2024-08-11 21:05
y*****a,BPOM Camille Product 25gr-65gr (baca deskripsi!!),terimakasih paket sudah sampai sesuai pesanan Pengiriman cepat packing aman,5,2024-08-11 21:05
nurhalizaaicha,SUNNY DAY CREAM WITH SUNSCREEN by Camille,,5,2024-08-11 21:05
lalessssss,Little Pop face mist by Camille,,5,2024-08-11 21:05
alisahahmad,Little Pop face mist by Camille,,5,2024-08-11 21:02
kharisma_08,BPOM Camille Product 25gr-65gr (baca deskripsi!!),bagussss bangettttt,5,2024-08-11 21:01
nanang_js,Little Pop face mist by Camille,Efek:alhamdulillah cocok selama pemakaian ini,5,2024-08-11 21:01
diannovitananda,Daily Set Bundling Camille,,4,2024-08-11 21:01
adindasifaa,Little Pop face mist by Camille,,5,2024-08-11 21:00
akhmadakhyar276,Daily Set Bundling Camille,,5,2024-08-11 21:00
ljbickc4p0,BEAUTY CHARGE FACIAL CLEANCER,"Tekstur:lembutttt
Aroma:ok
Cocok untuk:kulit kombinasi

Recomended banget cintanya aku ❤️ love camille",5,2024-08-11 21:00
sitijuwita964,SUNNY DAY CREAM WITH SUNSCREEN by Camille,,5,2024-08-11 21:00
sitijuwita964,Little Pop face mist by Camille,,5,2024-08-11 21:00
ylusi,HAPPY JOY SERUM by Camille,,5,2024-08-11 20:59
ylusi,Little Pop face mist by Camille,,5,2024-08-11 20:59
tyas2350,Little Pop face mist by Camille,,4,2024-08-11 20:58
amaliaazzahra02,SUNNY DAY CREAM WITH SUNSCREEN by Camille,,5,2024-08-11 20:58
ljbickc4p0,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 20:58
ljbickc4p0,Little Pop face mist by Camille,"Aroma:tidak menyengat
Efek:baik
Tekstur:ok

Kecintaan aku ❤️",5,2024-08-11 20:58
irmanurdianti28,SUNNY DAY CREAM WITH SUNSCREEN by Camille,,5,2024-08-11 20:58
irmanurdianti28,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 20:58
m*****0,Bodyscrub Camille 250gr by camille,,5,2024-08-11 20:58
a*****a,Little Pop face mist by Camille,,5,2024-08-11 20:58
marlinasofya,SUNNY DAY CREAM WITH SUNSCREEN by Camille,,5,2024-08-11 20:58
napoed_store12,Bundling Skincare Camille Beauty,,5,2024-08-11 20:57
napoed_store12,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 20:57
aninn07anin,Daily Set Bundling Camille,,5,2024-08-11 20:57
selciazzaaqilla,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 20:57
a*****d,Little Pop face mist by Camille,,5,2024-08-11 20:56
witriemaulydia524,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 20:56
7a4xvue40t,Little Pop face mist by Camille,,5,2024-08-11 20:55
i0zql8aow1,SUNNY DAY CREAM WITH SUNSCREEN by Camille,,5,2024-08-11 20:55
putriayuamaliyah19,Little Pop face mist by Camille,,5,2024-08-11 20:55
a*****z,Daily Set Bundling Camille,,5,2024-08-11 20:55
a*****z,Little Pop face mist by Camille,,5,2024-08-11 20:55
ulfahnurainii,SUNNY DAY CREAM WITH SUNSCREEN by Camille,,5,2024-08-11 20:55
mariamagdalena996,NEW Camille Beauty Lip Tint,,5,2024-08-11 20:55
mariamagdalena996,BEAUTY CHARGE FACIAL CLEANCER,,5,2024-08-11 20:55
mariamagdalena996,SAY GLOWRY MOISTURIZER by Camille,,5,2024-08-11 20:55
deviokta124,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 20:54
minamrina905,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,4,2024-08-11 20:53
pramesty26,HAPPY JOY SERUM by Camille,,5,2024-08-11 20:53
nengitaanengitaa341,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 20:53
gffsungaibambu,MOON NIGHT CREAM by Camille,,5,2024-08-11 20:53
gffsungaibambu,SUNNY DAY CREAM WITH SUNSCREEN by Camille,,5,2024-08-11 20:53
bc11p_0208,BPOM Camille Product 25gr-65gr (baca deskripsi!!),,5,2024-08-11 20:53
sitapermata99,Daily Set Bundling Camille,,5,2024-08-11 20:53
